Id,Name,UnitOfMeasurement,AddressingId,Quantity
65072,CONEXAO HIDRAULICA EATON 4SA16FJ16,12,1387,10
65016,SOQUETE RAINHA DAS SETE ETE7140,12,1389,2
64984,RESISTENCIA DELPHI 52404152,12,1390,1
64995,KIT CHICOTE TOTAL SOURCE 1654891,14,1391,1
65129,VENTOINHA MOTOR ELETRICO CARCACA 100 WEG 10016822,12,761,3
65130,VENTOINHA MOTOR ELETRICO CARCACA 80 WEG 10016820,12,761,3
65135,CONEXAO JD PMTEE100,12,525,14
65136,CONEXAO JD PMHB10007590,12,1392,24
65134,APOIO JD N209046,12,1393,4
65132,ABRACADEIRA JD R122267,12,385,3
65133,PARAFUSO JD R235094,12,193,2
65121,PINO P/CORRENTE 2082-H MOTRIX 900012,12,1394,248
65089,CHAVE EMPILHATRANS 50090017,12,1395,1
65119,BUCHA TECNIL 73MM,12,1396,12
65113,CORREIA LISA GATES B97,12,1397,16
64900,VEDACAO STARA 6427-4137,12,1398,24
64911,BUCHA REI R3385,12,1399,1
64865,PARAFUSO JD R115141,12,1400,5
64856,JUNTA SCANIA 1421825,12,1401,3
64890,CONEXAO HIDRAULICA EATON WINNER 142110404ZF,12,481,9
64951,APOIO JD AN302933,12,1402,1
64916,MANCAL RCC SN615,12,1403,4
64912,CONEXAO HIDRAULICA EATON WINNER 242111212ZF,12,1404,5
64913,CONEXAO HIDRAULICA AEROQUIP 242411212ZF,12,1405,9
64946,ANEL JD N305595,12,383,2
65369,ARRUELA HYSTER 1354917,12,1406,2
65366,MANCAL SKF FY509M,12,1407,6
65359,REFIL PURIFICADOR AGUA PROLUX 1079,12,1408,1
65365,BOBINA 22MM PLUG CONECTOR 24VCC 2W NORGREN QM/48/13J/28,12,1409,9
65423,CRUZETA JD AL215219,12,155,2
65424,CRUZETA JD AL217423,12,383,9
65371,PASTILHA SAUR PS60463,12,1410,8
65386,"MANGUEIRA KANALEX PRETO KANAFLEX 1.1/4""",1,618,30
65355,MANGUEIRA SILICONE 5.0X2.5MM IGGO 7305,1,298,20
65345,"DIAFRAGMA 7"" MASTER 2114000524",12,969,1
65425,PARAFUSO HYSTER 1581842,12,1411,2
65512,RETENTOR 32.00 X 52.00 X 9.00 ARCA 5589,12,1412,6
65516,RELOGIO FALSI 1237-2,12,1413,1
65510,GAXETA FIBRA GRAFITE FLEXIVEL LGT SUPERFLIX 22350,12,1414,1
65498,CAMARA AR 80X100 TR4E VULCAN MJ14V,12,570,1
65527,INSERTO 10MM SBU ITN14,12,775,20
65524,EMENDA COMPRESSAO 14MM SBU EC14,12,335,10
65521,ALETA JD H222456,12,1415,2
65522,ALETA JD H223216,12,330,1
65491,CREMALHEIRA JRS 0410236,12,1059,1
65433,BUCHA JD H201736,12,1416,2
65450,PONTEIRA MERITOR 801611,12,183,1
65200,JUNTA JD R522768,12,1417,4
65199,COXIM HONDA 24781KRM860,12,1418,4
65217,ESPACADOR JD 28H3414,12,1419,2
65209,CASQUILHO JD R111101,12,525,1
65140,PARAFUSO JD 19M9998,12,1420,8
65139,PARAFUSO JD 19M9988,12,1421,5
65137,PLACA JD N302160,12,1422,30
65138,COADOR JD PMLST204SS,12,1423,2
65157,PARAFUSO JD 03M7226,12,1018,1
65319,CORREIA V CONTINENTAL BX61,12,1424,1
65303,CORRENTE RCC ASA 60,1,694,22,9
65301,EMENDA RCC ASA 60,12,1425,77
65302,REDUCAO RCC ASA 60,12,1426,20
65331,RETENTOR 57.20 X 92.00 X 18.00 ARCA 5460,12,944,40
65320,ROLAMENTO MANCAL INA GYE70 KRRB,12,120,1
65324,RETENTOR 40.00 X 80.10 X 10.00 APC 4657,12,1427,43
65247,CABO FANIA 31074,12,969,1
65287,PARAFUSO JD 19M7827,12,1428,3
65285,ORIFICIO JD HC11067,12,1429,4
65274,RETENTOR 38.00 X 59.00 X 10.00 SW 500036,12,357,29
67331,CORREIA LISA CONTINENTAL B128,12,1430,1
67348,CORREIA LISA CONTINENTAL B61,12,1431,2
67352,CORREIA LISA CONTINENTAL B66,12,1432,3
67341,CORREIA LISA CONTINENTAL B42,12,1433,4
67338,CORREIA LISA CONTINENTAL B38,12,1434,2
67293,CORREIA LISA CONTINENTAL A87,12,1435,2
67275,CORREIA LISA CONTINENTAL A64,12,1436,1
67264,CORREIA LISA CONTINENTAL A51,12,1437,9
67308,"DISCO LAMELAR 7"" X 7/8"" GR 80 WALTER 15W708",12,1438,6
67354,CORREIA LISA CONTINENTAL B72,12,1439,7
67417,VALVULA ABERTA/FECHADA MS6-EM1-1/2-S FESTO 541268,12,1440,1
67419,VALVULA ABERTA/FECHADA MS6-EE-1/2-V24-S FESTO 527682,12,1440,1
67416,BOBINA ELETROMAGNETICA MSEB-3-24V DC FESTO 1658460,12,1440,1
67415,VALVULA SOLENOIDE CPE18-M1H-5J-QS-8 FESTO 163151,12,1440,1
67464,ARRUELA JD H240368,12,187,3
67445,"FACA 4"" X 1/2 INRODA 8000200022",12,406,1
67451,MANOMETRO JD AA38407,12,240,1
67367,CORREIA LISA CONTINENTAL B88,12,1304,2
67363,CORREIA LISA CONTINENTAL B83,12,1441,7
67371,CORREIA LISA CONTINENTAL B95,12,1442,3
67369,CORREIA LISA CONTINENTAL B90,12,1443,3
67262,CORREIA LISA CONTINENTAL A42,12,1444,2
67174,PARAFUSO JD 19M6755,12,385,3
67164,ENGRENAGEM JD AX10060,12,1445,10
67190,PARAFUSO CABECA LENTILHA PHILIPS ROSCA SOBERBA 4.2 X 13MM PONTA AGULHA,12,433,3261
67187,CONECTOR RAINHA DAS SETE ETE9731,12,834,2
67141,TIRANTE JD CQ65160,12,183,28
67115,MANGUEIRA OLEO ENFAIXADA 5/8 TRANSPOWER R6 1007451,1,557,32
67192,TAMPA PLANTE+ A72750,12,86,2
67239,MANIPULO PLANTE+ A77267,12,1446,16
67231,COXIM CASE 84244058,12,1447,4
67245,MANGUEIRA JD L205973,12,1448,4
67260,CORREIA LISA CONTINENTAL A38,12,420,6
67242,FLANGE JD CQ65301,12,310,1
67240,ISOLADOR JD L158241,12,1448,2
67223,ORIFICIO JD AL173621,12,1449,2
67199,SUPORTE PLANTE+ DQ62306,12,1450,2
67193,SUPORTE JD CQ53639,12,1451,36
67194,ALAVANCA JD AA61281,12,1452,1
67210,VALVULA SOLENOIDE MHJ10-S-0.35-MF FESTO 557601,12,873,26
67885,LUVA JD A76252,12,1453,3
67886,PARAFUSO JD 37M7060,12,493,8
67872,REBITE JD 16M7119,12,1454,3
67893,PORCA JD L79648,12,1455,1
67897,CONEXAO HIDRAULICO EATON WINNER 267110806ZF,12,1456,11
67891,PORCA JD AL115814,12,1457,1
67887,ENGATE JD AL229195,12,530,33
67890,PARAFUSO JD 37M7290,12,234,3
67869,GANCHO JD L173476,12,494,1
67830,VEDACAO JD AL150750,12,533,2
67841,ARRUELA JD 24H1957,12,1458,9
67812,LAMPADA 24V 70W H3 PHILIPS 13336C1,12,806,8
67813,PESCADOR CASE 504332976,12,1459,1
67853,CORREIA CASE 48166008,12,1460,1
67864,JUNTA JD MN10350,12,155,1
67846,CAME JD R567908,12,1033,3
67845,TENSIONADOR JD RE582501,12,1461,3
67962,PLUGUE JD R54213,12,1082,1
67946,CABO BLINDADO 6 VIAS ALFA 0009357,12,534,1
67990,SEM FIM COMPACTO M12 WEG 1506065120660,12,378,1
67976,GAS ISQUEIRO 300ML DOM LINE 0210018,0,1462,2
67965,PARAFUSO JD H107687,12,1463,4
67913,ROLAMENTO ESFERA FAG 6304 2RS,12,644,1
67909,LINGUETA JD H141327,12,159,1
67911,PARAFUSO JD H170382,12,296,3
67938,MANCAL STARA 1810-1311,12,4,1
67569,BOBINA TERMINAL DIN LED-AC220V STNC TG2521CL-220V,12,1464,10
67658,"AMORTECEDOR PULSACAO 1"" MOMESSO 290190011",12,1464,2
67645,KIT REPARO CBA KJC97802343,12,1465,4
67553,PARAFUSO JD 19M4750,12,1018,2
67507,BORDA JD T146672,12,214,6
67512,PINO JD TK250P,12,1466,28
67511,FECHADURA JD TK3L,12,1467,16
67772,CORREIA LISA REXON C112,12,1468,9
67776,PLATAFORMA JD MN10686,12,126,1
67757,TAMPA SCANIA 1545741,12,1469,1
67712,VALVULA JD DZ111137,12,1470,3
67706,"MANGUEIRA HIDRAULICA 1/4"" 3265 PSI TRANSPOWER 1SN4",1,549,26
67678,"VALVULA SOLENOIDE 24V 1/2"" STNC TUW-15",12,770,2
67736,BUZINA MARITIMA GRANDE DUPLA COLUMBIA CA00101320,12,1471,1
67735,BUZINA MARITIMA GRANDE COLUMBIA CA00101300,12,1472,1
67734,BUZINA DUPLA COLUMBIA CA1206000,12,1473,1
67114,MANGUEIRA OLEO ENFAIXADA 1/2 TRANSPOWER R6-650,1,549,25
66585,CORREIA LISA CONTINENTAL A68,12,1300,2
66592,PARA-BRISA JD L216542,12,1088,1
66588,ROLAMENTO MANCAL SKF UC209,12,456,18
66511,RESERVATORIO RESERPLASTIC 000338,12,1474,1
66669,RETENTOR MF 041057R1,12,493,2
66633,KIT EMPBREAGEM SACHS 6544,14,1356,1
66720,PINO JD DQ75531,12,530,1
66677,ESPACADOR MF 040959R1,12,1475,2
66679,PORCA JD 14M7517,12,484,3
66617,VEDACAO JD 57M7368,12,1476,2
66615,JUNTA JD H231697,12,1477,1
66612,TERMINAL JD N282068,12,1478,2
66621,APOIO JD CQ72167,12,23,1
66618,VEDACAO JD 57M9217,12,1479,2
66619,TERMINAL JD R65599,12,1480,1
66374,PINO PLANTE+ R56930,12,1481,2
66371,PINO PLANTE+ 34M7118,12,1482,36
66369,PARAFUSO PLANTE+ H156580,12,1483,2
66362,PARAFUSO PLANTE+ 03M7190,12,1484,2
66367,PARAFUSO FEY 19M7867,12,1485,9
66379,PORCA FEY 14M7165,12,1486,32
66395,VEDACAO INGA AH232266,12,390,2
66393,ROLAMENTO PEER JD7147,12,888,6
66438,PARAFUSO JD H207478,12,397,2
66425,ROLAMENTO JD RE239458,12,1487,1
66385,REDUCAO RCC AH137631,12,1488,12
66383,PORCA FEY A31869,12,187,1
66390,ROLAMENTO PEER JD10384,12,967,18
66386,REDUCAO RCC AH220867,12,1489,1
66997,PROTECAO JD H205285,12,556,1
67012,GUARNICAO CE4 4PC102 BITZER CLEPR014101,15,845,1
67016,ROLAMENTO JD RE346081,12,1490,2
67008,ARRUELA JD R179850,12,1491,2
66951,ABRACADEIRA JD AL221694,12,750,6
66916,PARAFUSO DIVIPLUS TRPF 13,12,1492,188
66975,MANGUEIRA 8MM ROYCE RC800201,1,705,57,77
66964,VEDACAO JD H226761,12,1493,2
66954,TRAVA ELASTICA INTERNO 105MM,12,1117,10
67045,SUPORTE JD DQ53671,12,1465,4
67112,MANGUEIRA OLEO ENFAIXADA 1/4 TRANSPOWER R6-647,1,298,23
67113,MANGUEIRA OLEO ENFAIXADA 3/8 TRANSPOWER R6-649,1,298,66
67103,MOLDE U-XA EMENDA CABO 35MM UNISOLDA XAB-Y2Y2,0,1409,2
67100,CONEXAO JD L201123,12,1490,3
67101,PARAFUSO JD 19M8533,12,484,8
67044,SUPORTE JD DQ53652,12,1494,24
67027,PERFIL JD CQ58752,12,1454,7
67028,PERFIL JD CQ53381,12,1495,13
67022,MANGUEIRA CASE 84174189,12,645,1
67036,ENGRENAGEM JD AH128075,12,1496,1
67029,SUPORTE JD CQ53567,12,281,1
66772,FORQUILHA JD RE572557,12,1497,1
66790,CORREIA LISA CONTINENTAL B78,12,1498,3
66774,ANEL JD R135482,12,318,1
66721,CABO HONDA 44830KCC900,12,1499,4
66734,REMOVEDOR PASTOSO 1KG MAXI RUBBER 2MS001,0,1352,1
66733,HELICE RADIAL 70991937,12,1500,1
66873,ELETRODO 65 2.50MM UTP 62581,3,1501,4
66875,PARAFUSO JD T146934,12,1502,27
66870,ENGRENAGEM JD AX10058,12,1503,12
66899,CONEXAO HIDRAULICA AEROQUIP 242111008TZF,12,139,13
66906,VEDACAO JD H226762,12,79,1
66898,CONEXAO HIDRAULICA AEROQUIP 242111210ZF,12,400,12
66876,PORCA JD 14H1058,12,1504,29
66808,APOIO JD CQ47036,12,56,2
66835,TERMOSTATO JD DZ113382,12,197,2
62270,ROLAMENTO ESFERA FAG 6302 2RSR,12,1505,2
62261,PALHETA TRICO TX650,15,1506,2
62256,ROLAMENTO JD JD7681,12,1507,1
62316,ROLAMENTO CASE 824635,12,1508,4
62303,CORREIA JD DQ54898,12,915,1
62254,ARRUELA JD H161388,12,1509,1
62243,LAMPADA 12V 55W H3 PHILIPS 12336CI,12,1140,6
62251,CHAVETA HONDA 14781MA6000,12,1211,2
62252,VALVULA HONDA 14711KVS900,12,1510,1
62250,SENSOR HONDA 36532KREB01,12,696,1
62248,FIACAO HONDA 36533KREB01,12,242,1
62402,LUVA AEMCO CC24,12,1511,1
62406,TAMPA HYSTER 2021341,12,989,2
62381,EIXO HYSTER 1362387,12,58,1
62413,POTENCIOMETRO JD AL110119,12,1512,1
62417,PARAFUSO RODA 20X90MM ZM 3002021,12,1513,1
62347,ROLAMENTO JD AXE61820,12,1514,2
62333,PAINEL JD L158260,12,243,1
62375,ANEL CASE 87635379,12,1515,2
62359,CONEXAO RAPIDA RETA QS-16 FESTO 153036,12,1264,10
62100,ASSENTO CASE 47733318,12,1516,1
62101,SERVO MOTOR EMME-AS-60-M-LS-AMB FESTO 2089733,12,1517,1
62099,CABO CASE 87347955,12,1040,1
62079,COLETOR SIMPLES 4 POLOS 40AMP UNIMAQ 020150012,12,681,2
62134,CABO CONTROLE NEBC-S1G25-K-3.2-N-LE25 FESTO 8001373,12,1242,1
62132,FIXACAO MUNHAO DAMT-V1-32-A FESTO 2213233,12,1189,2
62103,CABO MOTOR NEBM-M16G8-E-2-5-Q7-LAB FESTO 8004662,12,1518,1
62131,CABO CODIFICADOR NEBM-M12G8-E-2.5-N-S1G15 FESTO 8004664,12,1519,1
62027,SOQUETE MSSD-EB FESTO 151687,12,1520,23
62029,CILINDRO PNEUMATICO DNCI-40-200-P-A FESTO 535412,12,1521,4
62062,VEDACAO JD R231311,12,795,1
62064,RETENTOR 15.00 X 35.00 X 10.00 APC TSC0814,12,1197,50
62135,"ADAPTADOR 1/2"" TEEJET CP38937-NYB",12,775,10
62186,PORCA JD M73135,12,1522,6
62187,ROLAMENTO EATON 3317601,12,1523,2
62197,REPARO FREIO TRW RRFD00650,15,137,1
62196,TERMINAL PERFECT BRD4547,12,1126,1
62185,MOLA JD R195278,12,1524,6
62144,PARAFUSO SEXTAVADO 24X75MM MA RI 8.8,12,1525,3
62145,"PARAFUSO FRANCES 7/16""X1.1/2"" MA RI 8.8",12,1526,195
62136,"ADAPTADOR 3/4"" TEEJET CP38936-NYB",12,318,10
62138,FIXACAO MUNHA LNZG-32 FESTO 32959,12,1527,4
62171,"PARAFUSO ALLEN CABECA CHATA 1/2""X5/8"" MA RI 8.8",12,1526,132
62162,COLETOR SIMPLES 10 POLOS 40AMP UNIMAQ 190180007,12,9,2
62154,ALAVANCA CASE 48096923,12,1528,1
62161,MANGUEIRA CASE 84419595,12,282,1
62676,PANO BATIDA 1X1.30MT,0,183,3
62665,CORREIA POLY V DUPLA GATES 2/9403,12,1529,3
62652,REMENDO VIPASEAL 100MM 60UN VIPAL 351119,11,570,13
62688,VALVULA JD AXE49949,12,1530,10
62684,BUCHA HYSTER 1502811,12,1531,2
62588,SENSOR JD RE574537,12,1532,1
62702,"PARAFUSO ALLEN 5/8""X3.1/2"" MA RI 8.8",12,643,5
62761,FAROL HYSTER 2098086,12,724,1
62762,FAROL HYSTER 2098087,12,1533,6
62756,RELE JD LVA13729,12,1205,1
62758,REPARO CILINDRO HYSTER 1566700,14,2,1
62780,PORCA JD 14M7148,12,1534,2
62725,ENCANAMENTO MB A6934761101,12,1535,1
62706,ANTIRESPINGO 350GR CARBOGRAFITE 010083010,12,1536,9
62711,KIT MANUTENCAO HYSTER 2523038,14,1017,6
62705,TERMINAL BATERIA PONTEIRA 35MM FEK TBF1001,12,1537,43
62715,MANGUEIRA POLIETILENO 1 X 3MM ECO2000 011,1,1538,38,5
62713,EMENDA CORRENTE MOTRIX 2082H 900009,12,1539,163
62475,BRACO HONDA 43410KPS900,12,699,1
62476,VENTOINHA MOTOR ELETRICO CARCACA 71 WEG 08001120,12,1540,4
62486,ROLETE HYSTER 1333396,12,844,6
62471,MANGOTE MARCHESAN 0503031145,12,1541,15
62449,CORREIA ESTRIADA GATES 6PK1892,12,321,1
62534,CORREIA JD AN205225,12,305,1
62535,DEGRAU JD R151799,12,23,1
62531,CILINDRO JD AHC16540,12,55,1
62547,JUNTA SPAAL 60660CBRV,15,1403,1
62514,COMPRESSOR CASE 47773024,12,1396,1
62510,CARBURADOR TOYAMA TG55FX10801,12,822,3
62026,BOBINA SOLENOIDE VACF-B-C1-1 FESTO 8030811,12,1542,27
61431,RELE MARILIA IM11402/S,12,1543,1
61473,"MANGUEIRA SEALTUBO 3/4"" MGP-G3/4 TECNOFLEX 0201905",1,1544,9
61472,"MANGUEIRA SEALTUBO 1"" TECNOFLEX MGP-G1",1,917,2
61345,ARAME SOLDA MIG 0.8MM 5KG ESAB 0722623,0,993,7
61342,JUNTA HYSTER 1650504,12,1545,2
61362,TIRANTE CASE 5117517,12,1546,3
61395,CAPA JD H222015,12,330,6
61546,SENSOR MEDICAO TURCK 1534051,12,1409,1
61543,TANQUE JD RE201363,12,183,1
61535,SUPORTE MW-18 TURCK 6945004,12,800,2
61558,VENTOINHA MOTOR ELETRICO CARCACA 160 WEG 10016918,12,1547,3
61556,VENTOINHA MOTOR ELETRICO CARCACA 112 WEG 10016914,12,1548,4
61531,SENSOR INDUTIVO LATAO NIQUELADO TURCK 46145,12,627,22
61507,ANEL JD H217859,12,1549,14
61502,BUCHA JD R36119,12,1550,1
61492,VENTILADOR PAINEL 265X265X85 VENTISILVA RAX-2,12,1551,8
61530,VARETA TIG ALUMINIO 2.50MM UTP 63747,12,1552,40
61513,ENGRENAGEM JD AX10075,12,1553,39
61512,CUBO JD AA89297,12,1554,6
60998,MANGUEIRA JD R199189,12,243,2
60910,DESENGRIPANTE 321ML MUNDIAL PRIME AE03000022,12,1555,102
60996,MANGUEIRA JD R272002,12,1465,1
60987,REPARO CILINDRO INDUTAR 1712600043/00,14,873,18
61253,DISCO SERRA MADEIRA 350 X 30MM X 36 DENTES DIAMANTE AZUL,12,1556,2
61213,CONEXAO RAPIDA RETA QS-1/4-12 FESTO 164980,12,845,50
61212,CONEXAO RAPIDA RETA QS-1/4-10 FESTO 153007,12,800,46
61325,CINTO HYSTER 1598504,14,1557,1
61303,CILINDRO SAUR PE4780004,12,79,1
61308,PARAFUSO CABECA PANELA PHILIPS 6X32MM,12,1018,54
61176,MOTOREDUTOR GC15 MOTOR 6CV 6P GEREMIA MGC1511527N,0,1328,1
61151,ESPACADOR JD H173353,12,1558,6
61142,CATALISADOR VERTIFLEX PR 300 720ML COVERTI 02299110005,0,1559,21
61173,AMORTECEDOR MONROE 54425,12,1560,2
61165,"ESTICADOR GANCHO X OLHAL 3/4"" VONDER 3576200340",12,213,3
61864,ROLAMENTO ESFERA NSK 6906 ZZ,12,933,700
61959,CUBO JD H236500,12,1095,1
61952,GARRA PLASTICA TRAVAMENTO 34X4MM TAGOUT GP384BC,12,1376,8
61911,SENSOR OPTICO BOS 18KW-PA-1PD-S4-C BALLUFF BOS00LT,12,170,2
61725,FAROL JD AL204957,12,91,1
61716,CONEXAO JD AKK23765,12,1179,5
61717,ADAPTADOR JD KK41320,12,1457,4
61819,DIFUSOR GAS ENGATE RAPIDO SUMIG 05001103,12,1561,10
61814,DIFUSOR GAS ENGATE RAPIDO SUMIG 05001007,12,1520,6
62004,ACOPLAMENTO CASE 5093854,12,1562,3
62009,CABO CASE 87588812,12,1360,1
62002,VIDRO CASE 5092900,12,1402,2
62001,CABO CASE 84342326,12,1563,1
62024,CILINDRO PNEUMATICO DSBC-50-300-PPVA-N3 FESTO 2098975,12,1564,4
62025,VALVULA SOLENOIDE VUVS-L25-M52-MD-G14-F8 FESTO 575509,12,1565,23
62023,CILINDRO PNEUMATICO DSBC-40-150-PPVA-N3 FESTO 2123226,12,1566,3
61971,PARAFUSO JD 19M9368,12,497,6
61965,APOIO JD RE579457,12,1567,1
61962,PAINEL JD R234465,12,219,1
61715,ARRUELA LISA 1/4 GF ELECON 225425,12,1568,1314
61646,ROLAMENTO ROLETE SKF LM501349/310Q,12,113,3
61670,PARAFUSO JD RE528096,12,1569,6
61665,SENSOR BIM-M12E-AP4X-H1141 TURCK 1579913,12,1026,2
61657,"PARAFUSO LENTILHA FENDA 1/4""X3/4"" GF",12,467,98
61664,ABRACADEIRA JD RE52087,12,750,3
61625,VEDACAO MANCAL FRM TG616,12,1570,10
61596,TANQUE JD RE201362,12,525,1
61568,CILINDRO JD AH213758,12,390,1
61570,BUCHA BGL H318,12,1571,1
61700,ROSCA MTS TURBAO NYLON LONGA 1400MM MECMAQ 002979,12,230,1
61704,CONEXAO JD N317880,12,1572,8
61714,TAMPAO JD 15H696,12,611,2
61710,BUJAO CASE A77586,12,1573,1
61705,VALVULA JD AKK23585,12,1071,3
61709,BUJAO CASE A77506,12,1178,4
61676,VEDACAO JD RE520036,12,1574,3
61673,ANEL JD R534806,12,497,4
61686,ANEL JD R521040,12,606,1
64248,RETENTOR 50.00 X 68.00 X 9.00 SABO 02108BRG,12,1575,1
64288,CONEXAO HIDRAULICA WINNER 142110808ZF,12,223,12
64278,AGULHA RETA PE NORMAL N25 DDPX17 WAIG CP0020016,12,308,18
64284,"PARAFUSO SEXTAVADO 3/4""X4"" MA RI 8.8",12,1576,1
64179,CORREIA LISA CONTINENTAL B68,12,1309,1
64135,ROLAMENTO ROLETE TIMKEN 22207 EJW33C3,12,1577,12
64146,ARRUELA JD 24H1980,12,1578,50
64224,"MANGUEIRA CRISTAL 3/4"" IGGO 302020380",1,1544,12,5
64226,LAMPADA 24V 10W 67 PHILIPS 13814,12,1579,13
64182,CORREIA LISA CONTINENTAL B55,12,1580,2
64413,ABRACADEIRA JD RE525519,12,1457,3
64442,ESPACADOR JD N404192,12,1581,4
64429,ARRUELA JD N302145,12,1321,2
64414,PARAFUSO JD RE527756,12,1582,4
64427,PARAFUSO JD N305593,12,362,2
64375,LANTERNA HONDA 33450KREE31,12,744,2
64341,PLACA JD KK14129,12,906,1
64342,CONEXAO JD PMHB100-90,12,485,2
64340,PLACA JD N412223,12,1583,12
64336,REGULADOR HONDA 16710KRER01,12,11,1
64352,"ESPAGUETE TERMORETRATIL 1/4"" RAINHA DAS SETE ETE5252",1,1584,1
64351,"ESPAGUETE TERMORETRATIL 3/4"" RAINHA DAS SETE ETE5254",1,1585,3
63973,ROLAMENTO ESFERA INA F11334207,12,1586,1
63969,RETENTOR 14.00 X 22.00 X 5.00 CORTECO 7709P,12,898,1
63965,LONA FREIO MB A6954232010,15,1587,1
64020,DEFLETOR STARA 7410-2016,12,983,1
64021,FIXACAO STARA 7406-1317,12,1588,1
63995,VENTOINHA MOTOR ELETRICO CARCACA 180 WEG 10016920,12,761,2
64004,ROLAMENTO ESFERA NSK 6211 ZZ C3,12,1589,3
63890,CABO CASE 84195386,12,1590,1
63868,CAMARA AR 90/90X19 RINALDI RA19,12,1591,8
63900,"PARAFUSO SEXTAVADO ROSCA SOBERBA 3/8""X90MM RI",12,1592,483
64030,PROTETOR MANGUEIRA 1MM 20MT AZULPAST 3/16,16,1021,14
64133,"ELETRODUTO CORRUGADO 3/4"" X 25MM PRETO C/ GUIA PLASTIBRAS 004218",1,672,13
64132,"ELETRODUTO CORRUGADO 1"" X 32MM PRETO C/ GUIA PLASTIBRAS 000789",1,549,40
64060,REGULADOR BOSCH F00M144129,12,513,2
64033,TERMINAL RAINHA DAS SETE ETE3024,12,1584,84
64034,PORTA FUSIVEL LAMINA RAINHA DAS SETE ETE8541,12,874,3
64717,CORRENTE TOTAL SOURCE 1342380,12,765,2
64688,ROLAMENTO ESFERA SKF 6001 ZZ C3,12,1593,84
64661,CONEXAO HIDRAULICA AEROQUIP 4S16FH16,12,1594,5
64687,ANEL BORRACHA LUVA IRRIGA LF DN 50MM TIGRE 37353507,12,1595,6
64735,BUCHA MF 1870225M1,12,1596,1
64812,RETENTOR 45.00 X 75.00 X 8.00 ARCA 7158,12,775,6
64811,RETENTOR 52.00 X 72.00 X 10.00 SABO 01950BAG,12,903,11
64742,CHAVETA MF 882260M1,12,1597,1
64741,MOLA MF 193334M1,12,1598,2
64736,ANEL MF 516575M1,12,1599,3
64738,ROLAMENTO MF 1000251M1,12,1164,1
64660,CONEXAO HIDRAULICA AEROQUIP 4SA16FRB12,12,139,11
64503,UNIAO SAUR M0280301,12,154,4
64504,VALVULA SAUR M0460162,12,1600,1
64487,CHAVE EMPILHATRANS 0608003,12,1601,1
64473,"PARAFUSO CANECA 3/8"" X 1.1/2""",12,1602,100
64444,PARAFUSO JD H149523,12,510,10
64491,CONVERSOR EMPILHATRANS 0608011,12,1601,1
64492,CHAVE EMPILHATRANS 0608020,12,1601,1
64490,SENSOR EMPILHATRANS 0608006,12,1601,1
64488,FREIO EMPILHATRANS 0608004,12,1603,1
64489,SENSOR EMPILHATRANS 0608005,12,1601,1
64584,LAMPADA 24V 70W H7 PHILIPS 13972C1,12,814,9
64585,"MANGUEIRA SUCCAO AZUL 2"" IGGO 388020510",1,492,36
64581,PARAFUSO STARA 9100-5192,12,105,5
64578,REPARO PARTIDA GBUSCH GB10912,12,392,1
64586,"CONEXAO GIRATORIA ""Z"" 1"" BREMEN 1837",12,664,1
64544,ARTICULACAO JD AKK22640,12,383,2
64567,FAROL FORTLUZ FT-27,12,225,1
64558,CORPO HONDA 32101KREBOO,12,242,1
63178,CANO JD RE262077,12,1604,1
63180,ANEL JD CE17940,12,1605,7
63177,CAMARA JD A94259,12,386,9
63172,ELETRODO 2101 3.25MM ALUMINIO EUTECTIC 003902-0,3,1501,1
63191,ROLAMENTO MANCAL INA GYE60 KRRB,12,1606,5
63192,VEDACAO JD RE542195,12,167,2
63181,JUNTA JD DZ109633,12,1607,7
63133,CONEXAO HYSTER 1650763,12,58,3
63138,SENSOR HYSTER 4001804,12,1608,1
63124,CONEXAO RAPIDA L QSL-1/4-6 FESTO 153047,12,627,15
63122,PORTA FUSIVEL LAMINA RAINHA DAS SETE ETE7197,12,520,11
63153,CONTROLADOR JD RE305397,12,1609,1
63273,VENTOINHA MOTOR ELETRICO CARCACA 90 WEG 10016821,12,1610,3
63334,"PINO QUEBRA DEDO 3/8"" X 2"" BREMEN 0006124",12,12,7
63252,ANEL CASE 16507514,12,1611,4
63239,ARRUELA JD 24M7419,12,1612,3
63251,CONEXAO CASE 504081274,12,1613,2
63249,DIVISOR JD H166354,12,1614,1
63240,BUCHA JD L78690,12,1615,1
63248,ANEL JD R31378,12,725,1
62864,VARETA JD DZ111102,12,62,1
62826,"PARAFUSO CANECA 3/8"" X 2""",14,150,1893
62820,MANGUEIRA CASE 48174768,12,1616,1
62821,CRUZETA STAHL CZ101,12,905,15
62866,PARAFUSO JD R528387,12,1617,2
62819,MANGUEIRA CASE 48174763,12,1618,1
62806,POLIA HUSQUARNA 510015101,12,288,1
62793,PARAFUSO JD R504813,12,1619,1
62783,ATUADOR JD AKK22536,12,1620,4
63038,CHAPA JD CQ71717,12,1621,25
63039,APOIO JD A84395,12,365,4
63036,VALVULA JD PMMV220BL,12,1622,1
63033,CONEXAO TOTAL SOURCE 1361164,12,634,3
63077,PNEU JD N281714,12,1623,45
63043,BOMBA NH 87759440,12,1624,1
62988,MANGOTE UNIPAC 2744261,12,386,3
62989,MANGOTE UNIPAC 2748282,12,183,5
62968,CONEXAO CASE 87677649,12,931,1
