Produto,Descrição Produto,E/S,Depósito,Qtde Mov,Data Digitação
02107,PORCA TRAVANTE 8MM MA,S,2,50.00000,2022-12-13 09:01:00
80031,PASTILHA FREIO TR HONDA 06435KREG32,S,2,1.00000,2022-12-13 14:34:00
70366,PASTILHA HONDA 06455KREK01,S,2,1.00000,2022-12-13 14:34:00
63351,BOTINA SEGURANCA C/ BIQUEIRA COMPOSITE Nº40 BSP/BRACOL/FUJIWARA BELS,S,2,2.00000,2022-12-13 10:32:00
86581,CHICOTE FENDT ACW5478790,S,601,1.00000,2022-12-13 17:43:00
63932,FILTRO COMBUSTIVEL JD AT223493,S,18,1.00000,2022-12-13 07:09:00
05901,FILTRO COMBUSTIVEL JD RE522878,S,18,1.00000,2022-12-13 07:09:00
63933,FILTRO COMBUSTIVEL JD AT433554,S,18,1.00000,2022-12-13 07:09:00
02496,FILTRO TRANSMISSAO JD RE205726,S,18,1.00000,2022-12-13 07:11:00
73276,FILTRO TRANSMISSAO JD AT468647,S,18,1.00000,2022-12-13 07:09:00
20537,FILTRO AR JD RE196945,S,18,1.00000,2022-12-13 07:41:00
91977,OLEO LUBRIFICANTE 4T 20W50 1LT ADVANCE SHELL AX5,S,18,1.00000,2022-12-13 13:28:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-13 08:44:00
77954,PAPEL COUCHE FOSCO 30X23CM 170GR SUZANO 207,S,2,4.000.00000,2022-12-13 11:44:00
85651,CAPA CELULAR ANTI IMPACTO SAMSUNG GALAXY A03S,S,2,1.00000,2022-12-13 07:55:00
80142,CAPA CELULAR ANTI IMPACTO SAMSUNG GALAXY A02S,S,2,1.00000,2022-12-13 07:55:00
80143,"PELICULA VIDRO CELULAR 6.5"" SAMSUNG GALAXY A02S",S,2,1.00000,2022-12-13 07:55:00
48039,RIBBON RESINA 110X450MM ALTERNATIVA PR000100000158,S,2,24.00000,2022-12-13 11:44:00
48037,ETIQUETA ADESIVA BOPP 100X50MM 3000UN,S,2,2.00000,2022-12-13 11:44:00
80293,ETIQUETA ADESIVA BOPP 60X230MM ESCUD 51 COLA BORRACHA MEGA ROTULOS,S,2,24.000.00000,2022-12-13 11:44:00
95908,INVERSOR VOLTAGEM POWER 3000W 12V LUCKY,S,2,1.00000,2022-12-13 07:43:00
87120,TINTA ESMALTE MARROM SINTETICO SUVINIL 3.6L,S,2,2.00000,2022-12-13 15:31:00
57265,TINTA ESM BRI AMARELO 3.6LT SUVINIL 53376709,S,2,3.00000,2022-12-13 15:32:00
57452,TINTA ESM SINT BRI PRETO 3.6LT SUVINIL 53376179,S,2,3.00000,2022-12-13 15:32:00
10367,TINTA ESMALTE SINTETICO AZUL FRANCA 3.6 LTS,S,2,3.00000,2022-12-13 15:33:00
95006,VENTILADOR PAREDE 60CM ARGE 6519 PRETO,S,2,1.00000,2022-12-13 07:04:00
37182,TELA GALVANIZADA ALAMBRADO MALHA 7X7 FIO 16 1.50M ALTURA,S,2,35.00000,2022-12-13 07:16:00
16671,CABO FLEXIVEL PRETO 120MM,S,2,500.00000,2022-12-13 13:16:00
95902,BOTAO KOSTAL 03931102,S,2,1.00000,2022-12-13 12:43:00
55201,PAPEL SULFITE A4 REPORT,S,2,10.00000,2022-12-13 09:00:00
75487,CARTAO PROXIMIDADE RFID 125KHZ INTELBRAS TH-2000,S,2,140.00000,2022-12-13 13:17:00
05491,CAMARA AR 12.4X38 TR218A TORTUGA AG2338,S,2,1.00000,2022-12-13 13:50:00
05059,ROLAMENTO JD AE37204,S,2,1.00000,2022-12-13 08:50:00
06154,ROLAMENTO JD JD10020,S,2,1.00000,2022-12-13 08:50:00
35648,ROLAMENTO JD AH219987,S,2,2.00000,2022-12-13 08:51:00
06766,APOIO JD AH213872,S,2,1.00000,2022-12-13 08:51:00
33563,TAMPAO JD AL165074,S,2,1.00000,2022-12-13 16:59:00
15873,FECHADURA JD AL202908,S,2,1.00000,2022-12-13 08:46:00
77697,APOIO JD AL153600,S,2,1.00000,2022-12-13 08:47:00
75524,DEPOSITO JD RE576834,S,2,1.00000,2022-12-13 06:55:00
45139,CANO JD AL204717,S,2,1.00000,2022-12-13 08:46:00
33566,BOCAL JD MN10247,S,2,1.00000,2022-12-13 16:59:00
33653,CANO JD CQ51594,S,2,1.00000,2022-12-13 08:46:00
68335,CENTRAL STARA 7304-4052,S,2,1.00000,2022-12-13 19:51:00
54813,INSERTO JD L113019,S,2,2.00000,2022-12-13 08:47:00
25858,JANELA JD A79196,S,2,2.00000,2022-12-13 08:32:00
55673,PIVO TRW PS4450,S,2,2.00000,2022-12-13 13:25:00
95869,ESTRUTURA JD L156205,S,2,2.00000,2022-12-13 08:47:00
28998,APOIO STARA 7410-3037,S,2,2.00000,2022-12-13 13:52:00
84526,ADAPTADOR JD A95437,S,2,3.00000,2022-12-13 08:34:00
09367,BICO JD RE48786,S,2,4.00000,2022-12-13 08:46:00
25862,ESCOVA JD A74214,S,2,11.00000,2022-12-13 08:33:00
39786,REBITE JD M139714,S,2,43.00000,2022-12-13 08:52:00
08968,BOMBA JD RE545665,S,2,1.00000,2022-12-13 08:46:00
56209,BUCHA IABV 3374,S,2,4.00000,2022-12-13 13:29:00
95922,CABO JD TA26587,S,2,1.00000,2022-12-13 12:51:00
95986,EIXO TRILHA 42301KRE900,S,2,1.00000,2022-12-13 12:47:00
02932,ENGRENAGEM JD H137215,S,2,1.00000,2022-12-13 17:00:00
78020,TUBO KANAFLEX KPUBOOR5,S,2,1.00000,2022-12-13 14:26:00
58354,MANGUEIRA PLANTE+ CQ34461,S,2,4.00000,2022-12-13 07:41:00
06951,PARAFUSO JD H154928,S,2,1.00000,2022-12-13 17:02:00
26501,PARAFUSO JD 19M7824,S,2,2.00000,2022-12-13 16:55:00
21939,PARAFUSO JD 19M7937,S,2,2.00000,2022-12-13 08:32:00
10580,PORCA SEXTAVADO 1.1/4 MA,S,2,3.00000,2022-12-13 07:37:00
77661,PORCA JD L79493,S,2,4.00000,2022-12-13 08:47:00
06655,PARAFUSO JD H156580,S,2,4.00000,2022-12-13 08:51:00
30051,PORCA JD R79604,S,2,4.00000,2022-12-13 08:46:00
05914,ARRUELA LISA 12MM P5MM,S,2,12.00000,2022-12-13 09:54:00
38453,PARAFUSO JD 19M6614,S,2,12.00000,2022-12-13 08:33:00
72985,PARAFUSO JD L157372,S,2,16.00000,2022-12-13 08:47:00
24898,ARRUELA JD 24M7139,S,2,19.00000,2022-12-13 16:56:00
95966,PARAFUSO ROSCA SOBERBA 6X70MM,S,2,250.00000,2022-12-13 07:38:00
48682,ANEL JD L78457,S,2,1.00000,2022-12-13 08:49:00
48683,ANEL JD 51M7119,S,2,1.00000,2022-12-13 08:49:00
00515,ANEL JD U10289,S,2,1.00000,2022-12-13 16:59:00
78049,ANEL JD L40283,S,2,1.00000,2022-12-13 08:47:00
39920,ANEL JD R43383,S,2,1.00000,2022-12-13 17:03:00
74437,RETENTOR 73.00 X 88.50/105.50 X 10.00/15.50 ARCA 5876,S,2,1.00000,2022-12-13 13:31:00
10013,RETENTOR JD AR103873,S,2,2.00000,2022-12-13 08:46:00
22162,VEDACAO JD HXE59223,S,2,2.00000,2022-12-13 08:51:00
36434,REPARO VEDACAO JD RE241164,S,2,2.00000,2022-12-13 08:54:00
72556,SUPORTE JD AL77485,S,2,1.00000,2022-12-13 08:47:00
95289,TERMINAL GRAXA FF 0504 1/2  KVFLEX,S,2,1.00000,2022-12-13 13:33:00
95887,BARRA CANTONEIRA ALUMINIO 1/2 3MT,S,2,2.00000,2022-12-13 07:29:00
67238,ABRACADEIRA JD L112762,S,2,1.00000,2022-12-13 16:57:00
44189,ABRACADEIRA JD AL119409,S,2,1.00000,2022-12-13 08:46:00
25296,ABRACADEIRA JD AL177823,S,2,1.00000,2022-12-13 16:57:00
78792,ABRACADEIRA NYLON PRETA 400X4.8MM,S,2,5.000.00000,2022-12-13 11:44:00
54958,INSERTO JD L171481,S,2,1.00000,2022-12-13 16:57:00
66838,INSERTO JD L150446,S,2,1.00000,2022-12-13 16:57:00
54965,INSERTO JD L113018,S,2,2.00000,2022-12-13 08:56:00
15541,CHAVETA JD 26M4226,S,2,1.00000,2022-12-13 16:55:00
81562,PINO JD 34H333,S,2,4.00000,2022-12-13 17:00:00
04483,RODA JD AH94450,S,2,2.00000,2022-12-13 16:55:00
47036,BRACO JD N310756,S,2,2.00000,2022-12-13 15:38:00
75359,LUVA PIGMENTADA TATEX PRETA G KALIPSO 021123,S,2,24.00000,2022-12-13 10:32:00
69500,CAMISETA GOLA CARECA AZUL MARINHO MACULINO ATTO MC-M,S,2,27.00000,2022-12-13 10:32:00
03260,FILTRO LUBRIFICANTE JD RE504836,S,18,1.00000,2022-12-13 07:10:00
52945,FILTRO COMBUSTIVEL JD RE541922,S,18,1.00000,2022-12-13 07:41:00
43885,CARNEIRA C/ JUGULAR CAPACETE SEGURANCA MSA 311687,S,2,12.00000,2022-12-13 10:32:00
71489,BONE CLASSIC GOLD C/ CASQUETE AJUSTAVEL AZUL MARINHO BIOPROT,S,2,13.00000,2022-12-13 10:32:00
69714,CAMISETA GOLA CARECA AZUL MARINHO MACULINO ATTO ML-P,S,2,40.00000,2022-12-13 15:58:00
59095,FILTRO AR HONDA 17211KWGB00,S,18,1.00000,2022-12-13 08:44:00
05901,FILTRO COMBUSTIVEL JD RE522878,S,18,1.00000,2022-12-13 07:10:00
20537,FILTRO AR JD RE196945,S,18,1.00000,2022-12-13 07:42:00
91977,OLEO LUBRIFICANTE 4T 20W50 1LT ADVANCE SHELL AX5,S,18,1.00000,2022-12-13 14:12:00
85652,PELICULA VIDRO CELULAR 3D SAMSUNG GALAXY A03S,S,2,1.00000,2022-12-13 07:55:00
05764,"ADAPTADOR PVC ROSCAVEL SOLDAVEL 60MMX2"" TIGRE 22000608",S,2,1.00000,2022-12-13 07:30:00
35765,JOELHO PVC 90° ESGOTO 200MM TIGRE 26241510,S,2,1.00000,2022-12-13 07:31:00
33453,CURVA PVC 90° ESGOTO LONGA 200MM TIGRE 26111048,S,2,1.00000,2022-12-13 07:31:00
88027,BICO INJETOR JD DZ104698,S,2,1.00000,2022-12-13 17:06:00
52407,ENGRENAGEM JD H211285,S,2,1.00000,2022-12-13 16:55:00
03260,FILTRO LUBRIFICANTE JD RE504836,S,18,1.00000,2022-12-13 07:41:00
52945,FILTRO COMBUSTIVEL JD RE541922,S,18,1.00000,2022-12-13 07:42:00
85652,PELICULA VIDRO CELULAR 3D SAMSUNG GALAXY A03S,S,2,1.00000,2022-12-13 08:06:00
88027,BICO INJETOR JD DZ104698,S,2,1.00000,2022-12-13 17:06:00
52407,ENGRENAGEM JD H211285,S,2,3.00000,2022-12-13 17:00:00
70404,ETIQUETA ADESIVA BOPP 100X120MM 1500UN ALTERNATIVA PA000100001632,S,2,8.00000,2022-12-13 11:44:00
93137,TOMADA INDUSTRIAL SOBREPOR 3P+T+N 6H IP44 32A 380V SOPRANO,S,2,1.00000,2022-12-13 07:26:00
93138,PLUGUE INDUSTRIAL 3P+T+N 32A 380V 6H IP44 SOPRANO,S,2,1.00000,2022-12-13 07:26:00
03260,FILTRO LUBRIFICANTE JD RE504836,S,18,1.00000,2022-12-13 07:42:00
52945,FILTRO COMBUSTIVEL JD RE541922,S,18,1.00000,2022-12-13 09:07:00
93137,TOMADA INDUSTRIAL SOBREPOR 3P+T+N 6H IP44 32A 380V SOPRANO,S,2,1.00000,2022-12-13 07:27:00
93138,PLUGUE INDUSTRIAL 3P+T+N 32A 380V 6H IP44 SOPRANO,S,2,1.00000,2022-12-13 07:27:00
34836,FERRO CONSTRUCAO 4.2MM CA60 12MT,S,2,2.00000,2022-12-13 07:16:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
43867,ENGATE JD RE214614,S,2,1.00000,2022-12-13 08:33:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
95899,TOMADA JD AA59671,S,2,1.00000,2022-12-13 08:35:00
55536,ENGATE JD AA59411,S,2,1.00000,2022-12-13 08:34:00
02398,FILTRO AR FLEETGUARD AF1841,S,18,1.00000,2022-12-14 13:50:00
01350,FILTRO COMBUSTIVEL JD DQ24057,S,18,1.00000,2022-12-14 08:50:00
84284,FILTRO AR CASE 87344136,S,18,1.00000,2022-12-14 14:55:00
02443,FILTRO AR HYSTER 305080,S,18,1.00000,2022-12-14 13:51:00
52501,FILTRO LUBRIFICANTE NH 84228488,S,18,1.00000,2022-12-14 14:55:00
92211,FILTRO OLEO JD DZ118286,S,18,1.00000,2022-12-14 08:50:00
84285,FILTRO COMBUSTIVEL CASE 5802721728,S,18,1.00000,2022-12-14 14:55:00
72024,FILTRO LUBRIFICANTE STARA 7990-4033-FOL,S,18,1.00000,2022-12-14 08:50:00
05899,FILTRO COMBUSTIVEL JD RE62418,S,18,1.00000,2022-12-14 08:50:00
84286,ELEMENTO FILTRANTE CASE 51629287,S,18,1.00000,2022-12-14 14:55:00
03260,FILTRO LUBRIFICANTE JD RE504836,S,18,1.00000,2022-12-14 07:47:00
20536,FILTRO AR JD RE181915,S,18,1.00000,2022-12-14 07:48:00
89511,FILTRO PRIMARIO AR MOTOR CASE 90329004,S,18,1.00000,2022-12-14 14:55:00
52945,FILTRO COMBUSTIVEL JD RE541922,S,18,1.00000,2022-12-14 07:48:00
70319,FILTRO AR CONDICIONADO JD AL225552,S,18,1.00000,2022-12-14 08:50:00
16767,FILTRO AR JD AL172780,S,18,1.00000,2022-12-14 08:50:00
20537,FILTRO AR JD RE196945,S,18,1.00000,2022-12-14 07:49:00
85069,FILTRO OLEOS MINERAIS CASE 47628830,S,18,1.00000,2022-12-14 14:55:00
69145,FILTRO COMBUSTIVEL STARA 7955-4082-EL,S,18,1.00000,2022-12-14 08:50:00
35203,FILTRO COMBUSTIVEL CASE 84993232,S,18,1.00000,2022-12-14 13:53:00
74676,FILTRO COMBUSTIVEL STARA 7990-4033-FC,S,18,1.00000,2022-12-14 08:50:00
31271,FILTRO HIDRAULICO JD AL203061,S,18,1.00000,2022-12-14 08:50:00
08575,FILTRO AR JD RE199682,S,18,1.00000,2022-12-14 07:48:00
85068,FILTRO OLEO HIDRAULICO CASE 47628831,S,18,1.00000,2022-12-14 14:55:00
85070,FILTRO HIDRAULICO CASE 47427164,S,18,1.00000,2022-12-14 14:55:00
12132,FILTRO SECADOR JD AN204967,S,18,1.00000,2022-12-14 07:48:00
12043,FILTRO AR JD RE199681,S,18,1.00000,2022-12-14 07:48:00
56828,FILTRO AR DONALDSON P536529,S,18,2.00000,2022-12-14 13:54:00
59095,FILTRO AR HONDA 17211KWGB00,S,18,2.00000,2022-12-14 13:15:00
71614,FILTRO AR STARA 7979-4525,S,18,2.00000,2022-12-14 08:50:00
05903,FILTRO HIDRAULICO JD AN203010,S,18,3.00000,2022-12-14 07:48:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-14 09:11:00
94870,OLEO TRANSMISSAO 15W40 41085855 MASSEY FERGUSON 20LT,S,18,3.00000,2022-12-14 14:08:00
80517,GRAXA 9.3GR JD CQM2206023,S,18,4.00000,2022-12-14 14:06:00
85164,CONJUNTO CINTA CATRACA 5.0TON 50MMX9.0M ASTRO 537137,S,2,1.00000,2022-12-14 15:27:00
10843,ESCOVA ACO C/ CABO MADEIRA 4 FILEIRA VONDER 3599535600,S,2,1.00000,2022-12-14 08:58:00
37270,"BICO ABASTECIMENTO AUTOMATICO COMBUSTIVEL PRETO 1"" BREMEN 4626",S,2,1.00000,2022-12-14 08:19:00
11924,CADEADO TRADICIONAL 35MM PADO LT35,S,2,2.00000,2022-12-14 11:04:00
58781,SABONETE LIQUIDO ERVA DOCE 5LT PREMISSE DEOLINE C10304,S,2,1.00000,2022-12-14 13:36:00
10296,SACO LIXO PRETO 50LT 10UND,S,2,2.00000,2022-12-14 13:36:00
55256,DESINFETANTE REMMUS 2LT,S,2,2.00000,2022-12-14 13:36:00
85432,PAPEL HIGIENICO FOLHA DUPLA SELETTO 200MT,S,2,8.00000,2022-12-14 13:36:00
04973,MULTIUSO GOLD TRADICIONAL ORIGINAL VEJA 500ML,S,2,12.00000,2022-12-14 13:36:00
05901,FILTRO COMBUSTIVEL JD RE522878,S,2,1.00000,2022-12-14 07:48:00
70846,FILTRO AR STARA 7911-4230-FC,S,2,2.00000,2022-12-14 08:50:00
83618,FILTRO UREIA MB A00014210890098,S,2,4.00000,2022-12-14 14:51:00
74772,OLEO LUBRIFICANTE 15W40 AKCELA MS1121,S,2,12.00000,2022-12-14 14:33:00
91875,GRAXA TUTELA JOTA MP-0 PETRONAS 78001R41BR,S,2,20.00000,2022-12-14 07:35:00
76549,OLEO HIDRAULICO RANDO 68 TEXACO 221659,S,2,100.00000,2022-12-14 14:30:00
53401,THINNER LIMPEZA 5LT 2750 ANJO 000081-28,S,2,1.00000,2022-12-14 09:57:00
81750,PISO PORCELANATO MUNARI CIMENTO AC 60X60CM ELIANE 8028366,S,2,3.47000,2022-12-14 14:47:47
87843,PISO PORCELANATO YORK COR CIMENTO 877.0MMX877.0MMX10.0MM PORTINARI 59800,S,2,15.40000,2022-12-14 15:02:40
81752,PISO CERAMICO ACETINADO INOX LISO 12.5X26CM PIERINI 181620,S,2,36.00000,2022-12-14 14:48:00
69343,AREIA LAVADA,S,2,5.00000,2022-12-14 14:28:00
42461,MANTA ASFALTICA FITA 20CMX10M,S,2,1.00000,2022-12-14 11:16:00
86126,VENTILADOR TETO ARGE CINZA 3 PAS 200V CLASSIC ARGE 1224,S,2,1.00000,2022-12-14 09:09:00
40023,ADESIVO VEDA CHOQUE 150GR MAXI RUBBER 4MP021,S,2,2.00000,2022-12-14 10:02:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,1.00000,2022-12-14 11:49:00
86804,FITA ISOLANTE TECIDO AUTOCOLANTE 19X20MT LEIPLASTIC P111,S,2,1.00000,2022-12-14 11:49:00
26198,CANALETA VENTILADA 50 X 50MM,S,2,1.00000,2022-12-14 14:22:00
69222,LAMPADA BULBO LED BIVOLT 9W E27 BRANCA AVANT 164041371,S,2,2.00000,2022-12-14 09:20:00
59297,LAMPADA BULBO LED BIVOLT 20W E27 EMPALUX AL20662,S,2,2.00000,2022-12-14 09:20:00
63129,FECHADURA EXTERNA 40MM ESPELHO ZAMAC CONCEPT PADO 401E,S,2,1.00000,2022-12-14 07:41:00
15466,TIJOLO 8 FUROS 19X9X19CM,S,2,54.00000,2022-12-14 14:13:00
57324,"TORNEIRA ESFERA 1/2"" LORENZETTI 1130C12",S,2,1.00000,2022-12-14 07:41:00
71706,"TORNEIRA INOX MESA LAVATORIO 1/2"" PRIMOR DOCOL 00674906",S,2,1.00000,2022-12-14 14:39:00
60758,GARRAFA TERMICA 5LT SUPERTERMO TERMOLAR 1095E,S,2,1.00000,2022-12-14 08:09:00
67857,COPO DESCARTAVEL CRISTALCOPO 180ML 100UN,S,2,3.00000,2022-12-14 08:25:00
07069,MARCADOR RETROPROJETOR PRETO PILOT 2.0,S,2,1.00000,2022-12-14 22:50:00
89630,FITA P/EMPACOTAMENTO 45MM X 45M TRANSP 3M TARTAN 008326,S,2,1.00000,2022-12-14 22:50:00
62403,FITA DUPLA FACE VHB INCOLOR 19X20MT 3M H0001421454,S,2,1.00000,2022-12-14 22:50:00
02509,CANETA ESFEROGRAFICA CRISTAL AZUL BIC,S,2,2.00000,2022-12-14 22:58:00
07076,MARCADOR RETROPROJETOR AZUL PILOT 2.0,S,2,2.00000,2022-12-14 22:58:00
82257,FITA ADESIVA TRANSPARENTE 45X40MT 710 ADERE 11053230162,S,2,2.00000,2022-12-14 11:51:00
07590,CANETA MARCA TEXTO AMARELO FABER CASTELL,S,2,3.00000,2022-12-14 22:58:00
76078,FITA CREPE USO GERAL 24X50MT 423 ADERE  00355206418,S,2,5.00000,2022-12-14 16:08:00
55201,PAPEL SULFITE A4 REPORT,S,2,10.00000,2022-12-14 09:34:00
92969,EXPOSITOR PAREDE A4 MULTIUSO POLIBRAS 1891,S,2,1.00000,2022-12-14 22:50:00
03848,COLA TRAVA ROSCA 10GR 242 LOCTITE 284483,S,2,1.00000,2022-12-14 09:57:00
80041,"FITA ROTULADOR BROTHER 1/2"" 12MM M-231",S,2,1.00000,2022-12-14 22:58:00
27210,REFIL PURIFICADOR AGUA FR 600 C+3 IBBL 24010002,S,2,1.00000,2022-12-14 09:19:00
72839,DISCO SERRA CIRCULAR 300X3.0X50MM RASGO DUPLO PRENSSO 228170,S,2,1.00000,2022-12-14 22:51:00
84301,"DISCO CORTE RETO PLANO 44""X2.1/4""X1/2"" AFIACAO DUPLA GANMAQ",S,2,2.00000,2022-12-14 14:58:00
02944,OXIGENIO M³,S,2,10.00000,2022-12-14 08:36:00
78355,LIXA MASSA 225 X 275MM GR 100 3M HB004070858,S,2,13.00000,2022-12-14 08:23:00
73660,KIT ANALISE JD CQM15501,S,2,60.00000,2022-12-14 08:49:00
08539,CAMARA AR ARO 26 CHAOYANG P080201B,S,2,1.00000,2022-12-14 13:12:00
86429,BATERIA PROCORE 18V 8.0AH BOSCH 1600A016GK,S,2,1.00000,2022-12-14 09:32:00
38693,ROLAMENTO BOSCH F00M990405,S,2,1.00000,2022-12-14 11:49:00
45504,ROLAMENTO ESFERA NSK B1799T1XDDG8,S,2,1.00000,2022-12-14 11:49:00
12687,ROLAMENTO JD DQ04345,S,2,1.00000,2022-12-14 06:43:00
23492,ROLAMENTO JD DQ43759,S,2,1.00000,2022-12-14 06:43:00
13574,ROLAMENTO STARA 9100-3279,S,2,4.00000,2022-12-14 09:03:00
06113,CAPA JD R110459,S,2,12.00000,2022-12-14 09:57:00
06111,CONE JD R110458,S,2,12.00000,2022-12-14 09:57:00
63436,LAMPADA 12V 55W H4 PHILIPS 12342CI,S,2,1.00000,2022-12-14 10:00:00
76749,LENTE JD T208365,S,2,1.00000,2022-12-14 15:02:00
06189,SENSOR JD RE261356,S,2,1.00000,2022-12-14 10:02:00
74572,MANETE HONDA 53175KV2900,S,2,1.00000,2022-12-14 14:09:00
52409,ENGRENAGEM JD AX10267,S,2,1.00000,2022-12-14 15:36:00
25576,ACOPLAMENTO JD AX10268,S,2,1.00000,2022-12-14 15:36:00
70447,RELACAO HONDA H0640KREG00,S,2,1.00000,2022-12-14 11:49:00
02949,PORTA CADEADO 50 X 19MM ROCHA 448,S,2,2.00000,2022-12-14 10:21:00
89009,CORPO PLANTE+ AN305432,S,2,5.00000,2022-12-14 10:52:00
39786,REBITE JD M139714,S,2,7.00000,2022-12-14 11:40:00
20577,REBITE REPUXO 4 X 19MM,S,2,10.00000,2022-12-14 10:21:00
23504,BUCHA JD CQ29205,S,2,80.00000,2022-12-14 10:00:00
52384,EIXO JD H215085,S,2,1.00000,2022-12-14 10:01:00
52410,ENGRENAGEM JD AX10266,S,2,1.00000,2022-12-14 15:36:00
25581,ACOPLAMENTO JD AX10269,S,2,1.00000,2022-12-14 15:36:00
57008,"MANGUEIRA PNEUMATICA 5/16"" 300PSI IGGO MANGUEIRAS 374020250",S,2,100.00000,2022-12-14 17:43:00
01839,"ARRUELA PRESSAO 5/16""",S,2,2.00000,2022-12-14 08:14:00
02864,ARRUELA LISA 8MM P4MM,S,2,2.00000,2022-12-14 08:14:00
01553,PARAFUSO SEXTAVADO 8X80MM MA RP 8.8,S,2,2.00000,2022-12-14 08:14:00
01552,PARAFUSO SEXTAVADO 8X90MM MA RP 8.8,S,2,2.00000,2022-12-14 08:14:00
02347,PORCA SEXTAVADO 24MM MA,S,2,2.00000,2022-12-14 19:00:00
23498,PORCA JD 14M7331,S,2,2.00000,2022-12-14 06:53:00
78732,PARAFUSO FENDT 339498X1,S,2,4.00000,2022-12-14 13:32:00
72368,PARAFUSO JD H205560 12X25MM,S,2,11.00000,2022-12-14 11:40:00
04289,PORCA SEXTAVADO 8MM MA,S,2,30.00000,2022-12-14 14:07:00
01571,PARAFUSO SEXTAVADO 8X35MM MA RI 8.8,S,2,30.00000,2022-12-14 14:07:00
07163,ARRUELA PRESSAO 8MM,S,2,60.00000,2022-12-14 14:07:00
04852,PROTECAO ENGATE AZUL HALTBAR 2112-P1,S,2,1.00000,2022-12-14 12:37:00
23486,PROTECAO JD CQ67896,S,2,10.00000,2022-12-14 06:53:00
23491,VEDACAO JD CQ07334,S,2,1.00000,2022-12-14 06:43:00
34298,VEDACAO JD R122327,S,2,2.00000,2022-12-14 09:57:00
70366,PASTILHA HONDA 06455KREK01,S,2,1.00000,2022-12-14 11:49:00
36089,CONEXAO HIDRAULICA AEROQUIP 1AA8MP8,S,2,2.00000,2022-12-14 16:40:00
36224,CONEXAO HIDRAULICA AEROQUIP 1AA8FJB8,S,2,2.00000,2022-12-14 16:40:00
35232,TRINCO JD R198032,S,2,1.00000,2022-12-14 11:50:00
65754,SUPORTE JD RE263262,S,2,1.00000,2022-12-14 08:54:00
86318,"CHAPA LISA 450X500 CHAPA 1/8""",S,2,4.40000,2022-12-14 15:00:40
85470,ABRACADEIRA FENDT 57060029,S,2,2.00000,2022-12-14 13:32:00
37550,"ABRACADEIRA 7/8"" X 1.1/4"" - 22 X 32MM MATRIX 0142232",S,2,8.00000,2022-12-14 16:57:00
12489,"ENGATE RAPIDO HIDR FEMEA 1/2"" NPT",S,2,2.00000,2022-12-14 16:40:00
58377,PINO PLANTE+ CQ67400,S,2,10.00000,2022-12-14 10:00:00
07240,PINO JD 34M7050,S,2,12.00000,2022-12-14 10:00:00
51542,BICO ACOPLADOR ENGRAXADEIRA LUMAGI LUB12,S,2,2.00000,2022-12-14 08:20:00
15555,BICO GRAXEIRO 10MM 90º,S,2,5.00000,2022-12-14 08:18:00
04915,BICO GRAXEIRO 06MM 90º,S,2,8.00000,2022-12-14 08:18:00
04916,BICO GRAXEIRO 06MM 45º,S,2,10.00000,2022-12-14 08:18:00
14793,BICO GRAXEIRO 10MM 45º,S,2,10.00000,2022-12-14 08:18:00
05994,BICO GRAXEIRO 08MM RETO,S,2,20.00000,2022-12-14 08:18:00
05068,BICO GRAXEIRO 06MM RETO,S,2,25.00000,2022-12-14 08:18:00
69801,FILTRO UREIA FENDT ACP0338340,S,601,1.00000,2022-12-14 06:50:00
95039,FILTRO UREIA FENDT H218PF153008B,S,601,1.00000,2022-12-14 06:50:00
10843,ESCOVA ACO C/ CABO MADEIRA 4 FILEIRA VONDER 3599535600,S,2,1.00000,2022-12-14 09:24:00
69222,LAMPADA BULBO LED BIVOLT 9W E27 BRANCA AVANT 164041371,S,2,2.00000,2022-12-14 14:39:00
